,concept_code,concept_name,domain_id,vocabulary_id,concept_class_id,valid_start_date,valid_end_date,invalid_reason,synonyms,material,dosage,dosage_unit,concept_code_bf,ancestor_concept_code
19214,TNN04031,AVANCE NERVE GRAFT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,AVANCE NERVE GRAFT,NERVE,NA,NA,NA,NA
19215,TPP01001,PERICARDIUM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,PERICARDIUM,PERICARDIUM,NA,NA,NA,NA
19216,TPP01101,PERICARDIUM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,PERICARDIUM,PERICARDIUM,NA,NA,NA,NA
19217,TSA01003,CGDERM - GRAFT (MESH/NON-MESHED),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CGDERM - GRAFT (MESH/NON-MESHED),ACELLULAR DERMIS,NA,NA,NA,NA
19218,TSA01004,GRAFT ALLODERM : MESHED (0.014 - 0.020 INCH),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GRAFT ALLODERM : MESHED (0.014 - 0.020 INCH),ACELLULAR DERMIS,NA,NA,NA,NA
19219,TSA01006,SUREDERM GRAFT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SUREDERM GRAFT,ACELLULAR DERMIS,NA,NA,NA,NA
19220,TSA01009,MEGADERM GRAFT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,MEGADERM GRAFT,ACELLULAR DERMIS,NA,NA,NA,NA
19221,TSA01012,GLYADERM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GLYADERM,ACELLULAR DERMIS,NA,NA,NA,NA
19222,TSA01013,INTEGUPLY ACELLULAR DERMIS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,INTEGUPLY ACELLULAR DERMIS,ACELLULAR DERMIS,NA,NA,NA,NA
19223,TSA01014,GLYADERM - GRAFT (MESH/NON-MESHED),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GLYADERM - GRAFT (MESH/NON-MESHED),ACELLULAR DERMIS,NA,NA,NA,NA
19224,TSA01077,ALLOMEND,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ALLOMEND,ACELLULAR DERMIS,NA,NA,NA,NA
19225,TSA01079,MYDERM GRAFT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,MYDERM GRAFT,ACELLULAR DERMIS,NA,NA,NA,NA
19226,TSA01103,CGCRYODERM - GRAFT (MESH/NON-MESHED),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CGCRYODERM - GRAFT (MESH/NON-MESHED),ACELLULAR DERMIS,NA,NA,NA,NA
19227,TSA01104,GRAFT ALLODERM : NON - MESHED(0.014 - 0.020 INCH),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GRAFT ALLODERM : NON - MESHED(0.014 - 0.020 INCH),ACELLULAR DERMIS,NA,NA,NA,NA
19228,TSA01106,BELLACELL HD GRAFT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BELLACELL HD GRAFT(벨라셀 에이치디 그라프트),ACELLULAR DERMIS,NA,NA,NA,NA
19229,TSA01113,INTEGUPLY MESHED ACELLULAR DERMIS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,INTEGUPLY MESHED ACELLULAR DERMIS,ACELLULAR DERMIS,NA,NA,NA,NA
19230,TSA01203,ALLOMEND,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ALLOMEND,ACELLULAR DERMIS,NA,NA,NA,NA
19231,TSA01204,GRAFT ALLODERM : MESHED (0.009 - 0.013 INCH),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GRAFT ALLODERM : MESHED (0.009 - 0.013 INCH),ACELLULAR DERMIS,NA,NA,NA,NA
19232,TSA01304,GRAFT ALLODERM : NON - MESHED(0.009 - 0.013 INCH),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GRAFT ALLODERM : NON - MESHED(0.009 - 0.013 INCH),ACELLULAR DERMIS,NA,NA,NA,NA
19233,TSC01001,SKIN CPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SKIN CPA,ALLOSKIN,NA,NA,NA,NA
19234,TSC01002,SKIN CPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SKIN CPA,ALLOSKIN,NA,NA,NA,NA
19235,TSC01003,ALLOSKIN(CPA),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ALLOSKIN(CPA),ALLOSKIN,NA,NA,NA,NA
19236,TSC01004,HUMAN CRYOPRESERVED TISSUE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,HUMAN CRYOPRESERVED TISSUE,ALLOSKIN,NA,NA,NA,NA
19237,TSC01006,CPS(CRYOPRESERVED SKIN),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CPS(CRYOPRESERVED SKIN),ALLOSKIN,NA,NA,NA,NA
19238,TSC01007,CRYOPRESERVED SKIN(CPS),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN(CPS),ALLOSKIN,NA,NA,NA,NA
19239,TSC01008,CRYOPRESERVED SKIN(MESH/NON-MESHED),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN(MESH/NON-MESHED),ALLOSKIN,NA,NA,NA,NA
19240,TSC01010,CRYOPRESERVED SKIN (CPS),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN (CPS),ALLOSKIN,NA,NA,NA,NA
19241,TSC01011,CPA(CRYOPRESERVED ALLOGRAFT SKIN),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CPA(CRYOPRESERVED ALLOGRAFT SKIN),ALLOSKIN,NA,NA,NA,NA
19242,TSC01012,CPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CPA,ALLOSKIN,NA,NA,NA,NA
19243,TSC01014,SKIN CPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SKIN CPA,ALLOSKIN,NA,NA,NA,NA
19244,TSC01076,SKIN CPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SKIN CPA,ALLOSKIN,NA,NA,NA,NA
19245,TSC01077,CRYOPRESERVED ALLOSKIN (CPA),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED ALLOSKIN (CPA),ALLOSKIN,NA,NA,NA,NA
19246,TSC01103,CPA - CTS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CPA - CTS,ALLOSKIN,NA,NA,NA,NA
19247,TSC01104,CRYOPRESERVED ALLOGRAFT SKIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED ALLOGRAFT SKIN,ALLOSKIN,NA,NA,NA,NA
19248,TSC01106,CRYOPRESERVED SKIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN,ALLOSKIN,NA,NA,NA,NA
19249,TSC01107,CRYOPRESERVED SKIN(CPS),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN(CPS),ALLOSKIN,NA,NA,NA,NA
19250,TSC01111,CPA(CRYOPRESERVED ALLOGRAFT SKIN),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CPA(CRYOPRESERVED ALLOGRAFT SKIN),ALLOSKIN,NA,NA,NA,NA
19251,TSC01203,CRYOPRESERVED SKIN(CPA),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN(CPA),ALLOSKIN,NA,NA,NA,NA
19252,TSC01204,CRYOPRESERVED SKIN ALLOGRAFT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN ALLOGRAFT,ALLOSKIN,NA,NA,NA,NA
19253,TSC01206,CRYOPRESERVED SKIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN,ALLOSKIN,NA,NA,NA,NA
19254,TSC01207,CRYOPRESERVED SKIN(CPS),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN(CPS),ALLOSKIN,NA,NA,NA,NA
19255,TSC01405,CRYOPRESERVED SKIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN,ALLOSKIN,NA,NA,NA,NA
19256,TSC01505,CRYOPRESERVED SKIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CRYOPRESERVED SKIN,ALLOSKIN,NA,NA,NA,NA
19257,TSG01001,SKIN GPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SKIN GPA,ALLOSKIN,NA,NA,NA,NA
19258,TSG01002,SKIN GPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SKIN GPA,ALLOSKIN,NA,NA,NA,NA
19259,TSG01003,ALLOSKIN(GPA),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ALLOSKIN(GPA),ALLOSKIN,NA,NA,NA,NA
19260,TSG01006,GPS(GLYCEROL PRESERVED SKIN),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GPS(GLYCEROL PRESERVED SKIN),ALLOSKIN,NA,NA,NA,NA
19261,TSG01012,GPA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GPA,ALLOSKIN,NA,NA,NA,NA
19262,TTA01001,ACHILLES TENDON W/BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19263,TTA01003,TUTOPLAST ACT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,TUTOPLAST ACT,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19264,TTA01004,ACHILLES TENDON WITH BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITH BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19265,TTA01005,ACHILLES TENDON BONE WITH CALCANEUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON BONE WITH CALCANEUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19266,TTA01006,ACHILLES TENDON W/BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19267,TTA01007,"HUMAN TENDON TISSUE,ACHILLES TENDON WITH CALCANEUS",Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,"HUMAN TENDON TISSUE,ACHILLES TENDON WITH CALCANEUS",ACHILLES TENDON W/BONE,NA,NA,NA,NA
19268,TTA01008,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19269,TTA01009,ACHILLES TENDON W/ BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/ BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19270,TTA01010,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19271,TTA01011,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19272,TTA01013,HUMAN BONE-ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,HUMAN BONE-ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19273,TTA01014,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19274,TTA01015,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19275,TTA01016,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19276,TTA01017,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19277,TTA01018,ACHILLES TENDON W/BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19278,TTA01020,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19279,TTA01021,ACHILLES TENDONWITH BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDONWITH BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19280,TTA01022,ACHILLES TENDON W/BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19281,TTA01024,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19282,TTA01025,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19283,TTA01026,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19284,TTA01027,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19285,TTA01076,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19286,TTA01077,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19287,TTA01078,ACHILLES TENDON W/ BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/ BONE,"ACHILLES TENDON 
W/BONE",NA,NA,NA,NA
19288,TTA01086,ACHILLES TENDON WITH BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITH BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19289,TTA01101,ACHILLES TENDON W/BB W/SHEATH,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BB W/SHEATH,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19290,TTA01103,ACHILLES TENDON W/BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19291,TTA01104,ACHILLES TENDON W/BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19292,TTA01105,ACHILLES TENDON BONE WITH CALCANEOUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON BONE WITH CALCANEOUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19293,TTA01106,ACHILLES TENDON WITH BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITH BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19294,TTA01107,ACHILLES TENDON WITH CALCANEUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITH CALCANEUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19295,TTA01108,FRESH FROZEN ACHILLES TENDON WITH BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,FRESH FROZEN ACHILLES TENDON WITH BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19296,TTA01109,ACHILES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19297,TTA01110,ALLOTENDON (ACHILLES TENDON),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ALLOTENDON (ACHILLES TENDON),ACHILLES TENDON W/BONE,NA,NA,NA,NA
19298,TTA01115,PRESHAPED ACHILLES TENDON 11MM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,PRESHAPED ACHILLES TENDON 11MM,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19299,TTA01118,ACHILLES TENDON W/BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19300,TTA01120,ACHILLES TENDON WITHOUT BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITHOUT BONE BLOCK,ACHILLES TENDON WITHOUT BONE BLOCK,NA,NA,NA,NA
19301,TTA01122,ACHILLES TENDON W/O BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/O BONE,ACHILLES TENDON W/O BONE,NA,NA,NA,NA
19302,TTA01124,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19303,TTA01125,ACHILLES TENDON PRESHAPED 10MM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON PRESHAPED 10MM,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19304,TTA01176,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/O BONE,NA,NA,NA,NA
19305,TTA01177,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,"ACHILLES TENDON
 W/O BONE",NA,NA,NA,NA
19306,TTA01201,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19307,TTA01202,ACHILLES TENDON WITH BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITH BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19308,TTA01204,ACHILLES TENDON W/BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19309,TTA01205,ACHILLES TENDON W/CALCANEUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/CALCANEUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19310,TTA01206,ACHILLES TENDON WITHOUT BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITHOUT BONE BLOCK,ACHILLES TENDON W/O BONE,NA,NA,NA,NA
19311,TTA01208,FRESH FROZEN ACHILLES TENDON WITH BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,FRESH FROZEN ACHILLES TENDON WITH BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19312,TTA01210,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19313,TTA01218,ACHILLES TENDON WITHOUT BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITHOUT BONE BLOCK,ACHILLES TENDON W/O BONE,NA,NA,NA,NA
19314,TTA01222,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19315,TTA01225,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/O BONE,NA,NA,NA,NA
19316,TTA01304,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19317,TTA01305,ACHILLES TENDON W/CALCANEUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/CALCANEUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19318,TTA01308,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19319,TTA01310,ACHILLES TENDON W/ BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/ BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19320,TTA01318,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19321,TTA01404,ACHILLES TENDON W/STRUT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/STRUT,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19322,TTA01405,ACHILLES TENDON W/CALCANEUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/CALCANEUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19323,TTA01408,ACHILLES TENDON WITH BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITH BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19324,TTA01410,ALLOTENDON (ACHILLES TENDON PRE-SHAPE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ALLOTENDON (ACHILLES TENDON PRE-SHAPE),ACHILLES TENDON W/BONE,NA,NA,NA,NA
19325,TTA01418,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19326,TTA01504,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19327,TTA01505,ACHILLES TENDON W/CALCANEUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/CALCANEUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19328,TTA01508,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19329,TTA01510,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19330,TTA01518,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19331,TTA01604,ACHILLES TENDON PRE-SHAPED,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON PRE-SHAPED,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19332,TTA01605,ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19333,TTA01608,ACHILLES TENDON WITH BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON WITH BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19334,TTA01618,ACHILLES TENDON W/BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19335,TTA01705,ACHILLES W/STRUT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES W/STRUT,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19336,TTA01708,ACHILLES TENDON W/BONE BLOCK FASHIONED PRE SIZED 10MM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE BLOCK FASHIONED PRE SIZED 10MM,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19337,TTA01718,ACHILLES TENDON W/BB W/SHEATH,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BB W/SHEATH,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19338,TTA01805,PRE-TRIMMED ACHILLES,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,PRE-TRIMMED ACHILLES,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19339,TTA01808,ACHILLES TENDON W/BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19340,TTA01905,ACHILLES TENDON W/LARGE CALCANEUS BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/LARGE CALCANEUS BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19341,TTA01908,"ACHILLES TENDON W/BONE, SHAPED",Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,"ACHILLES TENDON W/BONE, SHAPED",ACHILLES TENDON W/BONE,NA,NA,NA,NA
19342,TTA02013,HUMAN BONE - 1/2 ACHILLES TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,HUMAN BONE - 1/2 ACHILLES TENDON,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19343,TTA03005,ACHILLES TENDON W/CALCANEUS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/CALCANEUS,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19344,TTA03008,ACHILLES TENDON W/BONE BLOCK,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/BONE BLOCK,ACHILLES TENDON W/BONE,NA,NA,NA,NA
19345,TTA03026,ACHILLES TENDON(PRE-SHAPED),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON(PRE-SHAPED),ACHILLES TENDON W/BONE,NA,NA,NA,NA
19346,TTA03078,ACHILLES TENDON W/O BONE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACHILLES TENDON W/O BONE,ACHILLES TENDON  W/O BONE,NA,NA,NA,NA
19347,TTG01001,GRACILIS TENDON,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GRACILIS TENDON,GRACILIS TENDON,NA,NA,NA,NA
